chrom,num_fragments,mean,median,min,max
NT_175973.1,915,312.7027322404372,144.0,4,34293
NT_175974.1,1143,228.61154855643045,107.0,4,75264
NT_175975.1,992,195.43548387096774,125.0,4,3857
NT_175976.1,1151,163.64205039096439,111.0,4,1757
NT_175977.1,1188,166.14309764309763,110.0,4,3761
NT_175978.1,809,260.3176761433869,169.0,4,12519
NT_175979.1,1166,170.44682675814752,111.0,4,2872
NT_175980.1,1081,182.49676225716928,115.0,4,1939
NT_175981.1,1158,170.6865284974093,112.5,4,2606
NT_175982.1,1079,204.54958294717332,116.0,4,10742
NT_175983.1,1112,191.2041366906475,116.0,4,13591
NT_175984.1,1205,168.19917012448133,110.0,4,2916
NT_175985.1,741,276.21457489878543,185.0,4,5418
NT_175986.1,940,213.64148936170213,150.0,4,1490
NT_175987.1,812,255.44458128078819,155.0,4,2401
NT_175988.1,1196,171.4046822742475,109.5,4,1908
NT_175989.1,1110,188.54054054054055,129.0,4,1867
NT_175990.1,819,266.1123321123321,178.0,4,2747
NT_175991.1,1261,172.16574147501981,118.0,4,1471
NT_175992.1,1254,172.47846889952154,113.0,4,1863
NT_175993.1,1008,216.1170634920635,154.5,4,1443
NT_175994.1,1286,179.64852255054433,114.0,4,11080
NT_175995.1,1098,214.29690346083788,125.0,4,10493
NT_175996.1,1235,204.86072874493928,113.0,4,17219
NT_175997.1,1029,229.45092322643342,133.0,4,3311
NT_175998.1,1352,248.89940828402368,115.0,4,88838
NT_175999.1,988,283.72975708502025,168.0,4,49888
NT_176000.1,1360,171.82279411764705,112.0,4,1904
NT_176001.1,1313,178.46534653465346,128.0,4,1926
NT_176002.1,1397,168.8704366499642,112.0,4,2027
NT_176003.1,1135,236.38678414096916,134.0,4,17078
NT_176004.1,1106,258.86528028933094,149.5,4,48384
NT_176005.1,1426,170.39551192145862,117.0,4,3311
NT_176006.1,1381,181.79797248370747,116.0,4,4335
NT_176007.1,2093,115.19397993311037,75.0,5,1257
NT_176008.1,1449,165.8944099378882,115.0,4,1617
NT_176009.1,1370,177.46788321167884,117.5,4,2217
NT_176010.1,1101,242.32425068119892,145.0,4,22717
NT_176011.1,1373,177.38018936635106,118.0,4,2728
NT_176012.1,1185,239.57299578059073,136.0,4,19113
NT_176013.1,805,315.11552795031054,198.0,4,2694
NT_176014.1,1372,207.6698250728863,112.5,4,27265
NT_176015.1,1552,197.3041237113402,108.0,3,27142
NT_176016.1,1374,196.52256186317322,122.0,4,11325
NT_176017.1,1150,229.16086956521738,150.0,1,5607
NT_176018.1,1462,177.07523939808482,116.5,4,2074
NT_176019.1,1471,178.22433718558804,112.0,4,2338
NT_176020.1,1752,155.65125570776254,105.0,4,9646
NT_176021.1,1312,201.1310975609756,144.0,4,1329
NT_176022.1,1424,199.98033707865167,124.5,4,12167
NT_176023.1,2198,120.30937215650592,70.0,4,1392
NT_176024.1,1597,170.50281778334377,115.0,4,3461
NT_176025.1,1164,239.81443298969072,161.0,4,5065
NT_176026.1,1273,215.49096622152396,142.0,4,6189
NT_176027.1,1531,175.25800130633573,112.0,4,1746
NT_176028.1,1593,169.19334588826115,111.0,4,1980
NT_176029.1,1303,220.19877206446662,129.0,4,5312
NT_176030.1,2282,124.93295354951796,75.0,4,13040
NT_176031.1,1551,200.00709219858157,115.0,4,32065
NT_176032.1,1522,178.161629434954,115.0,4,1819
NT_176033.1,1273,214.00785545954437,140.0,4,2575
NT_176034.1,1590,174.7685534591195,112.0,4,4926
NT_176035.1,1432,194.79888268156424,124.5,4,3622
NT_176036.1,1239,227.77562550443906,149.0,4,4282
NT_176037.1,1129,253.0132860938884,153.0,4,3994
NT_176038.1,1219,229.37653814602132,148.0,4,2457
NT_176039.1,1607,189.5096453018046,120.0,4,21198
NT_176040.1,1525,206.57573770491803,120.0,4,17521
NT_176041.1,1652,251.29297820823246,112.0,4,130186
NT_176042.1,1905,156.0015748031496,100.0,4,9939
NT_176043.1,1548,188.99160206718346,123.5,4,6640
NT_176044.1,1197,327.06683375104427,167.0,4,83801
NT_176045.1,1744,193.8927752293578,103.0,4,47551
NT_176046.1,1381,208.49891383055757,141.0,4,1921
NT_176047.1,1517,196.92748846407383,129.0,4,6532
NT_176048.1,1266,241.34597156398104,158.0,4,11850
NT_176049.1,1722,199.24506387921022,108.5,4,26358
NT_176050.1,1173,256.84313725490193,165.0,4,6981
NT_176051.1,940,319.58829787234043,192.0,4,2622
NT_176052.1,1704,180.63849765258215,117.5,4,9253
NT_176053.1,1761,175.0772288472459,108.0,4,7428
NT_176054.1,1780,169.70898876404493,114.0,4,2350
NT_176055.1,1715,177.65947521865888,112.0,4,1895
NT_176056.1,1523,200.59487852921865,130.0,4,2018
NT_176057.1,1573,194.57978385251113,123.0,4,3122
NT_176058.1,1748,196.60240274599542,113.0,4,17335
NT_176059.1,1780,185.9247191011236,112.0,4,18013
NT_176060.1,1757,176.87990893568582,120.0,4,1628
NT_176061.1,1886,165.48250265111346,112.0,1,2159
NT_176062.1,1851,169.62830902215018,111.0,4,1729
NT_176063.1,1132,284.00971731448766,181.0,4,4294
NT_176064.1,2314,140.490492653414,82.0,4,4913
NT_176065.1,1802,182.34295227524973,118.0,4,7845
NT_176066.1,1882,170.63974495217855,111.0,4,2079
NT_176067.1,2011,158.7473893585281,106.0,4,2500
NT_176068.1,1815,191.21101928374657,116.0,4,13606
NT_176069.1,1800,183.61111111111111,119.0,4,5319
NT_176070.1,1878,187.4164004259851,106.0,4,23940
NT_176071.1,1981,202.30792529025746,105.0,4,69787
NT_176072.1,1288,264.27329192546586,174.0,4,5321
NT_176073.1,1490,225.5818791946309,150.5,4,2309
NT_176074.1,1862,185.88829215896885,118.0,4,5900
NT_176075.1,1924,210.5369022869023,108.0,4,38066
NT_176076.1,1665,217.82642642642642,137.0,4,13817
NT_176077.1,2055,166.7844282238443,109.0,4,1274
NT_176078.1,2019,188.49034175334324,108.0,4,16992
NT_176079.1,1995,179.01503759398497,116.0,4,6151
NT_176080.1,2005,172.63790523690773,118.0,4,1645
NT_176081.1,2426,156.5741962077494,100.0,4,8988
NT_176082.1,1084,322.3717712177122,212.0,4,2470
NT_176083.1,2064,195.7325581395349,107.5,4,48467
NT_176084.1,1889,271.6135521439915,123.0,4,140763
NT_176085.1,1169,388.8272027373824,180.0,4,98836
NT_176086.1,1993,185.54641244355244,114.0,4,8174
NT_176087.1,2039,184.446297204512,113.0,4,18661
NT_176088.1,1943,197.80648481729284,126.0,4,10174
NT_176089.1,2120,175.32358490566037,111.0,4,1929
NT_176090.1,1969,197.64448958862366,121.0,4,8245
NT_176091.1,1908,196.04559748427673,125.0,4,2713
NT_176092.1,1612,236.50496277915633,152.0,4,3714
NT_176093.1,2139,178.1720430107527,118.0,4,2165
NT_176094.1,1715,223.77667638483965,150.0,4,2153
NT_176095.1,2202,173.6330608537693,118.5,4,2074
NT_176096.1,2264,188.30388692579504,107.0,4,15780
NT_176097.1,2221,183.75776677172445,115.0,4,14253
NT_176098.1,1705,242.19061583577712,151.0,4,8724
NT_176099.1,1386,291.41269841269843,182.0,4,3815
NT_176100.1,2233,194.88132557098075,123.0,4,14430
NT_176101.1,2277,229.39525691699606,114.0,4,112753
NT_176102.1,1747,233.47624499141386,149.0,4,3052
NT_176103.1,2205,185.16054421768706,127.0,4,2723
NT_176104.1,1988,204.82897384305835,144.5,4,1558
NT_176105.1,1697,249.4702416028285,158.0,4,10452
NT_176106.1,2362,173.8653683319221,114.0,4,1918
NT_176107.1,2357,223.20195163343232,113.0,4,74872
NT_176108.1,3824,115.84518828451883,63.0,3,14353
NT_176109.1,2314,255.46499567847883,123.0,4,87446
NT_176110.1,1466,299.6282401091405,190.0,4,9257
NT_176111.1,2323,185.33189840723202,121.0,4,12321
NT_176112.1,1866,225.84780278670954,155.5,4,1845
NT_176113.1,2318,240.755823986195,122.5,4,130156
NT_176114.1,2442,180.36609336609337,107.5,4,8602
NT_176115.1,1496,293.57754010695186,186.0,4,5539
NT_176116.1,2382,205.5902602854744,113.0,4,22395
NT_176117.1,2814,153.76474769012083,106.0,4,1358
NT_176118.1,2527,185.40918084685399,116.0,4,14269
NT_176119.1,2482,242.406124093473,113.0,4,154296
NT_176120.1,2696,170.9992581602374,105.0,4,11264
NT_176121.1,2106,220.4653371320038,143.0,4,6278
NT_176122.1,2184,213.2852564102564,134.5,4,9690
NT_176123.1,2479,191.8951189995966,121.0,4,5885
NT_176124.1,2596,176.16294298921417,116.0,4,1747
NT_176125.1,2653,188.5691669807765,111.0,4,13421
NT_176126.1,2478,214.09443099273608,133.0,4,19187
NT_176127.1,3007,158.09743930828068,104.0,4,1518
NT_176128.1,2740,186.73795620437957,113.5,4,22540
NT_176129.1,2764,176.80426917510854,114.0,4,3597
NT_176130.1,2990,164.09264214046823,108.0,4,4453
NT_176131.1,2768,226.59140173410404,110.5,2,142965
NT_176132.1,2641,211.23741007194243,127.0,1,33296
NT_176133.1,2360,208.0029661016949,144.0,4,1803
NT_176134.1,2772,181.08116883116884,113.0,4,9113
NT_176135.1,2743,182.13087860007292,118.0,4,2339
NT_176136.1,1875,274.02453333333335,184.0,4,6078
NT_176137.1,2916,174.4835390946502,113.0,4,6137
NT_176138.1,2861,186.88290807409996,116.0,4,15301
NT_176139.1,2829,183.005655708731,119.0,4,2194
NT_176140.1,3298,159.16646452395392,105.0,4,7617
NT_176141.1,3099,216.1997418522104,113.0,4,142712
NT_176142.1,3043,171.24120933289518,114.0,4,1886
NT_176143.1,3009,179.20804253904953,113.0,4,11666
NT_176144.1,3058,211.54054937867886,114.0,4,81630
NT_176145.1,3051,176.6522451655195,110.0,4,9473
NT_176146.1,2557,219.2280015643332,140.0,4,8867
NT_176147.1,3043,188.16924088070982,112.0,4,11465
NT_176148.1,3124,170.8201024327785,113.0,4,1687
NT_176149.1,2996,187.9435914552737,121.0,4,13716
NT_176150.1,2963,184.26898413769828,124.0,4,6182
NT_176151.1,2778,204.35529157667386,134.0,4,6863
NT_176152.1,2576,241.54658385093168,142.0,4,31538
NT_176153.1,3262,198.45984058859597,113.0,4,84867
NT_176154.1,4198,144.8523106241067,82.0,4,30989
NT_176155.1,2467,236.6197811106607,154.0,4,6177
NT_176156.1,2931,204.5121119071989,130.0,4,16748
NT_176157.1,3351,171.8218442256043,110.0,4,2424
NT_176158.1,3397,174.82249043273475,113.0,4,16323
NT_176159.1,3531,164.10478617955255,111.0,4,1935
NT_176160.1,3375,173.39703703703702,116.0,4,2172
NT_176161.1,3282,200.19226081657527,122.0,4,22667
NT_176162.1,3381,182.81188997338066,115.0,4,24816
NT_176163.1,3530,169.93512747875354,113.0,4,3537
NT_176164.1,2941,212.2584155049303,139.0,4,6883
NT_176165.1,4092,150.0823558162268,92.5,4,2838
NT_176166.1,3649,182.92655522060838,109.0,4,53383
NT_176167.1,3368,186.354216152019,120.0,4,5013
NT_176168.1,3642,169.37644151565075,113.0,4,1893
NT_176169.1,2186,290.7310155535224,186.0,4,8312
NT_176170.1,3577,190.96924797316186,117.0,4,29766
NT_176171.1,2999,222.61920640213404,137.0,4,11670
NT_176172.1,3653,179.95948535450316,114.0,4,11359
NT_176173.1,3598,182.83602001111728,123.0,4,3134
NT_176174.1,2856,232.9908963585434,156.0,4,3935
NT_176175.1,3773,197.6652531142327,113.0,4,66044
NT_176176.1,3669,189.0640501499046,120.0,2,28777
NT_176177.1,3388,205.82378984651712,131.0,4,6885
NT_176178.1,3629,184.2234775420226,123.0,3,3136
NT_176179.1,3945,174.14423320659063,113.0,4,18576
NT_176180.1,4013,206.31946174931474,111.0,4,103655
NT_176181.1,2777,249.86028087864602,163.0,4,9427
NT_176182.1,3074,231.7839947950553,142.0,4,5349
NT_176183.1,3349,214.0265750970439,144.0,4,6228
NT_176184.1,4182,169.60234337637493,109.0,4,2870
NT_176185.1,3576,226.32857941834453,137.0,4,28816
NT_176186.1,4392,169.14253187613843,110.0,4,2077
NT_176187.1,3860,196.62512953367875,126.0,4,8822
NT_176188.1,4305,173.79349593495934,114.0,4,1627
NT_176189.1,4072,186.79567779960706,124.0,4,5057
NT_176190.1,3351,227.0235750522232,150.0,4,4994
NT_176191.1,3945,232.56704689480355,130.0,4,95836
NT_176192.1,3367,229.87377487377486,144.0,4,6812
NT_176193.1,2877,296.619742787626,164.0,4,74216
NT_176194.1,4594,169.53678711362647,113.0,4,1737
NT_176195.1,4849,162.70323778098577,107.0,4,11417
NT_176196.1,3690,217.8219512195122,142.0,4,7667
NT_176197.1,4529,194.5924045043056,115.0,4,80061
NT_176198.1,4637,178.14858744878154,114.0,4,9840
NT_176199.1,3601,243.6509302971397,156.0,4,15780
NT_176200.1,4818,199.47820672478207,111.0,4,118745
NT_176201.1,3984,215.45557228915663,131.0,4,19608
NT_176202.1,4830,190.7,112.5,4,33252
NT_176203.1,3178,264.6211453744493,170.0,4,3554
NT_176204.1,4826,175.27621218400333,114.0,4,4376
NT_176205.1,4748,182.09709351305813,113.0,4,17608
NT_176206.1,4058,211.67841301133564,142.0,4,3580
NT_176207.1,3829,234.0438756855576,152.0,4,15915
NT_176208.1,5392,161.9280415430267,107.0,4,1556
NT_176209.1,5968,150.98324396782843,100.0,4,5446
NT_176210.1,4111,228.13208465093652,147.0,4,5846
NT_176211.1,5108,197.15681284259983,121.0,4,78058
NT_176212.1,4598,202.28773379730316,132.0,4,2953
NT_176213.1,4787,199.89617714643828,127.0,4,19234
NT_176214.1,5115,198.09618768328446,120.0,4,54448
NT_176215.1,5253,180.20197982105464,120.0,4,10148
NT_176216.1,4701,202.40395660497765,132.0,4,6105
NT_176217.1,5523,182.79105558573238,113.0,4,25722
NT_176218.1,4483,224.18826678563462,141.0,4,14695
NT_176219.1,4861,229.4694507303024,134.0,4,119474
NT_176220.1,5493,183.01001274349173,114.0,4,10217
NT_176221.1,5837,185.13842727428474,119.0,4,17590
NT_176222.1,5027,235.86154764272925,139.0,4,109447
NT_176223.1,6204,177.2501611863314,117.5,4,12743
NT_176224.1,4866,229.46773530620632,153.0,4,7233
NT_176225.1,6102,208.76466732218944,125.0,4,59007
NT_176226.1,5206,228.43776411832502,153.0,4,5432
NT_176227.1,6570,187.60152207001522,122.0,4,17290
NT_176228.1,5522,227.18942412169503,151.0,4,7705
NT_176229.1,5926,215.08369895376308,143.0,4,18584
NT_176230.1,5741,223.89113394878942,142.0,4,10905
NT_176231.1,5968,217.19889410187668,144.0,4,3314
NT_176232.1,6555,219.86392067124333,131.0,4,107219
NT_176233.1,6603,210.57670755717098,134.0,1,14576
NT_176234.1,7318,190.51380158513254,124.0,4,18387
NT_176235.1,6614,211.74750529180525,135.0,4,9889
NT_176236.1,5776,252.6873268698061,162.0,4,17430
NT_176237.1,7138,199.07873353880638,128.0,4,10838
NT_176238.1,6445,224.72723041117146,152.0,4,11235
NT_176239.1,6854,211.99708199591478,143.0,4,5022
NT_176240.1,6517,239.44130735000766,154.0,4,29710
NT_176241.1,7000,213.871,139.0,4,6628
NT_176242.1,6978,216.2823158498137,149.0,4,2791
NT_176243.1,6997,227.78490781763614,149.0,2,12870
NT_176244.1,7711,211.8695370250292,137.0,4,9533
NT_176245.1,8452,196.1464742072882,128.0,4,4393
NT_176246.1,9781,187.33217462427154,112.0,4,159912
NT_176247.1,7660,234.8732375979112,146.0,4,96571
NT_176248.1,6931,255.5520126965806,171.0,4,9010
NT_176249.1,7925,245.06599369085174,152.0,4,86280
NT_176250.1,7684,234.7813638729828,155.0,4,4489
NT_176251.1,8201,231.9045238385563,144.0,4,12574
NT_176252.1,9377,202.77882051828942,127.0,4,5804
NT_176253.1,9045,233.2392482034273,137.0,4,156643
NT_176254.1,8474,231.44748642907717,153.0,4,23778
NT_176255.1,9021,221.60625207848355,150.0,4,2755
NT_176256.1,9331,225.16922087664773,148.0,4,21565
NT_176257.1,9342,232.03082851637765,147.0,4,17617
NT_176258.1,9746,222.6152267596963,143.0,4,30017
NT_176259.1,9668,219.0333057509309,139.0,4,12373
NT_176260.1,9717,216.33271585880416,143.0,4,2842
NT_176261.1,9228,232.66514954486345,156.0,4,9360
NT_176262.1,9395,230.45279403938264,152.0,4,7756
NT_176263.1,9449,227.0079373478675,147.0,4,4689
NT_176264.1,9552,230.58291457286433,151.0,4,23870
NT_176265.1,12087,179.74923471498303,121.0,4,14111
NT_176266.1,10040,218.2121513944223,145.0,4,6156
NT_176267.1,10838,219.1919173279203,138.0,4,91231
NT_176268.1,10756,212.4730383042023,142.0,4,4837
NT_176269.1,12062,195.99253855082077,125.0,4,26515
NT_176270.1,13247,187.0144183588737,118.0,4,50252
NT_176271.1,11518,213.18866122590728,137.0,4,9135
NT_176272.1,11389,220.83282114320835,143.0,4,100743
NT_176273.1,11680,212.43381849315068,144.0,4,5098
NT_176274.1,11253,234.28010308362215,147.0,4,30717
NT_176275.1,12590,199.15146942017475,130.0,4,8265
NT_176276.1,11127,227.8911656331446,155.0,4,5538
NT_176277.1,11563,228.6492259794171,147.0,4,17932
NT_176278.1,11784,218.48727087576376,147.0,4,7498
NT_176279.1,11629,221.8568234585949,142.0,4,8985
NT_176280.1,11843,230.14422021447268,152.0,4,7574
NT_176281.1,14579,194.74710199602168,119.0,4,23285
NT_176282.1,12693,225.83282124005356,148.0,4,10787
NT_176283.1,12312,238.46872969460688,157.0,4,7639
NT_176284.1,12454,243.88140356511963,159.0,4,59058
NT_176285.1,12894,236.80068248797892,154.5,4,71295
NT_176286.1,13136,232.92859317904993,152.0,4,13077
NT_176287.1,14082,224.41024002272405,145.0,4,11999
NT_176288.1,14800,210.93074324324326,142.0,4,12796
NT_176289.1,14427,223.7116517640535,148.0,4,3944
NT_176290.1,14831,218.71485402198098,146.0,4,4899
NT_176291.1,15133,220.97911848278596,147.0,4,7505
NT_176292.1,15290,220.72243296272075,149.0,4,12298
NT_176293.1,17784,195.55071974808817,124.0,4,18227
NT_176294.1,16434,209.5487404162103,138.0,4,21067
NT_176295.1,15002,233.64644714038127,156.0,4,8190
NT_176296.1,16207,222.96149811809713,146.0,4,22452
NT_176297.1,16877,226.77401196895184,148.0,4,50647
NT_176298.1,19371,207.38975788549894,126.0,4,30152
NT_176299.1,16816,226.67025451950522,150.0,4,25993
NT_176300.1,18500,212.1192972972973,139.0,4,11039
NT_176301.1,19016,208.87547328565418,140.0,4,4867
NT_176302.1,18353,221.66316133602135,147.0,4,18299
NT_176303.1,19897,206.89892948685733,136.0,4,37654
NT_176304.1,16943,239.96051466682405,159.0,4,8292
NT_176305.1,19150,213.5660052219321,141.0,4,5986
NT_176306.1,19542,220.08735032238255,149.0,4,6909
NT_176307.1,18258,241.77872713331143,157.0,4,10448
NT_176308.1,20084,223.37059350726946,143.0,4,37137
NT_176309.1,20135,217.79662279612614,145.0,4,10940
NT_176310.1,20783,214.06587114468556,139.0,4,15015
NT_176311.1,20215,225.73425674004451,143.0,4,23464
NT_176312.1,21250,213.7944,141.0,4,10965
NT_176313.1,19730,236.7483020780537,156.0,4,11203
NT_176314.1,22272,215.6474048132184,137.0,4,134315
NT_176315.1,20081,234.21024849360091,152.0,4,49300
NT_176316.1,20043,231.3731477323754,155.0,4,4426
NT_176317.1,23561,202.64135647892704,134.0,4,31591
NT_176318.1,22309,222.15437715720114,147.0,4,11308
NT_176319.1,21497,237.3548867283807,155.0,4,58952
NT_176320.1,21329,237.41253692156218,159.0,4,33948
NT_176321.1,23977,217.39104141468908,143.0,4,5730
NT_176322.1,25381,232.234545526181,153.0,4,11958
NT_176323.1,24803,232.79534733701567,155.0,4,11636
NT_176324.1,26867,219.02694755648193,143.0,4,17531
NT_176325.1,26409,229.47885190654702,153.0,4,77386
NT_176326.1,27124,225.7219067984073,148.0,4,17613
NT_176327.1,27633,221.09054391488436,145.0,4,7793
NT_176328.1,29014,221.3356310746536,146.0,3,15937
NT_176329.1,30731,207.96290390810583,137.0,4,5381
NT_176330.1,30392,220.53596341142406,146.0,4,20023
NT_176331.1,31471,213.60376219376568,142.0,4,8595
NT_176332.1,30718,226.29669900384138,150.0,4,9917
NT_176333.1,34046,210.3459730952241,135.0,4,32216
NT_176334.1,35311,201.7299991504064,134.0,4,10621
NT_176335.1,34141,215.38742274684398,141.0,4,12319
NT_176336.1,32512,230.70358636811022,152.0,4,17863
NT_176337.1,35826,213.32610394685423,141.0,4,12349
NT_176338.1,34187,223.75347354257465,149.0,4,7339
NT_176339.1,34971,227.40241914729347,149.0,4,12739
NT_176340.1,36774,216.82362538750203,143.0,4,12039
NT_176341.1,35196,231.28014547107625,153.0,4,13432
NT_176342.1,34542,234.10980834925599,156.0,4,12409
NT_176343.1,37176,214.9753604476006,141.0,4,9389
NT_176344.1,42391,190.06135736359133,126.0,1,18564
NT_176345.1,38102,212.5922523752034,142.0,4,9473
NT_176346.1,39836,213.0791495130033,139.0,4,65513
NT_176347.1,38371,227.20114148706054,150.0,4,13282
NT_176348.1,40670,220.85915908532087,143.0,4,26043
NT_176349.1,41193,223.92204986284077,143.0,4,28068
NT_176350.1,39888,233.36457079823506,153.0,4,11047
NT_176351.1,41124,227.9339558408715,151.0,4,12912
NT_176352.1,42797,225.69815641283267,147.0,4,25663
NT_176353.1,46090,213.27563462790192,139.0,4,79343
NT_176354.1,44688,223.1374418188328,146.0,4,17464
NT_176355.1,44136,229.75210712343664,151.0,4,14813
NT_176356.1,44673,236.26599959707207,156.0,4,15992
NT_176357.1,50018,214.37728417769603,140.0,4,43988
NT_176358.1,46303,231.62972161630995,154.0,4,6991
NT_176359.1,48719,221.717810299883,148.0,4,9531
NT_176360.1,48746,225.60242891724448,152.0,4,12177
NT_176361.1,52374,213.81702753274524,139.0,4,18609
NT_176362.1,50503,227.63475437102747,150.0,4,10397
NT_176363.1,54373,220.49647803137586,146.0,4,18563
NT_176364.1,57731,215.2368571478062,142.0,4,6647
NT_176365.1,61407,209.25614343641604,136.0,4,11337
NT_176366.1,55403,234.1305705467213,154.0,4,13321
NT_176367.1,58435,226.27300419269272,149.0,4,33502
NT_176368.1,62065,210.55917183597842,141.0,4,10318
NT_176369.1,58683,230.9463899255321,153.0,4,12414
NT_176370.1,58977,237.65199993217695,156.0,4,35812
NT_176371.1,60728,237.317612962719,157.0,4,16064
NT_176372.1,63035,232.5437614023955,154.0,4,13230
NT_176373.1,66054,236.32904895994187,155.0,4,60312
NT_176374.1,69580,225.86297786720323,150.0,4,31920
NT_176375.1,70728,225.09259416355616,147.0,4,27549
NT_176376.1,70925,223.9024744448361,149.0,4,15909
NT_176377.1,73697,216.44501133017627,141.0,4,12843
NT_176378.1,75195,225.98807101536008,151.0,4,15590
NT_176379.1,81164,230.58439702331083,153.0,4,11945
NT_176380.1,87070,220.83282416446536,148.0,4,9455
NT_176381.1,98627,218.05352489683352,145.0,4,7009
NT_176382.1,100557,226.3050409220641,150.0,4,13697
NT_176383.1,98783,236.96224046647703,158.0,4,12581
NT_176384.1,101304,236.80323580510148,157.0,2,17532
NT_176385.1,102112,239.3462472579129,159.0,4,15124
NT_176386.1,109290,229.0165797419709,150.0,4,22714
NT_176387.1,114852,223.2546407550587,146.0,4,15699
NT_176388.1,112972,225.75307155755408,151.0,4,7097
NT_176389.1,121056,213.8588752312979,140.0,4,14133
NT_176390.1,115043,232.87307354641308,156.0,4,57766
NT_176391.1,119054,232.9335175634586,153.0,4,137074
NT_176392.1,121474,230.02497653818924,151.0,4,23793
NT_176393.1,122008,235.5119172513278,153.0,4,93130
NT_176394.1,123557,228.41809852942367,150.0,4,93927
NT_176395.1,145549,221.47903455193784,147.0,4,31131
NT_176396.1,143024,225.20246951560577,150.0,4,10036
NT_176397.1,149646,225.16744851182122,150.0,4,13746
NT_176398.1,149696,226.72306541256947,152.0,4,19786
NT_176399.1,149367,228.7661397765236,153.0,4,12505
NT_176400.1,164194,225.82330657636697,150.0,4,16028
NT_176401.1,173775,230.16085167601784,153.0,4,53915
NT_176402.1,185073,217.03336521264583,145.0,4,10580
NT_176403.1,187040,222.0263473053892,148.0,4,15425
NT_176404.1,180746,231.05374946056898,153.0,4,17167
NT_176405.1,190345,227.20782789146025,151.0,4,58531
NT_176406.1,218833,221.0069322268579,145.0,4,131484
NT_176407.1,218518,232.21142423049818,154.0,4,106502
NT_176408.1,220682,230.15207855647492,153.0,4,21531
NT_176409.1,227919,222.70660190681778,148.0,4,19338
NT_176410.1,250180,236.73249660244625,157.0,4,32142
NT_176411.1,272009,223.05720398957388,148.0,4,20719
NT_176412.1,270494,225.52977515212908,150.0,4,86519
NT_176413.1,265034,230.86545122512584,154.0,4,14550
NT_176414.1,274244,225.5962208835927,149.0,4,93119
NT_176415.1,280946,218.89231026602977,145.0,4,13178
NT_176416.1,330271,228.75494972310617,152.0,4,26075
NT_176417.1,341361,229.61357331388177,153.0,4,143720
NT_176418.1,376516,215.48032487331216,143.0,4,48588
NT_176419.1,386550,229.40283533824862,152.0,4,73268
NC_000884.1,45,373.35555555555555,290.0,13,1277
